Fuel Type Code,Station Name,Street Address,Intersection Directions,City,State,ZIP,Plus4,Station Phone,Status Code,Expected Date,Groups With Access Code,Access Days Time,Cards Accepted,BD Blends,NG Fill Type Code,NG PSI,EV Level1 EVSE Num,EV Level2 EVSE Num,EV DC Fast Count,EV Other Info,EV Network,EV Network Web,Geocode Status,Latitude,Longitude,Date Last Confirmed,ID,Updated At,Owner Type Code,Federal Agency ID,Federal Agency Name,Open Date,Hydrogen Status Link,NG Vehicle Class,LPG Primary,E85 Blender Pump,EV Connector Types,Country,Intersection Directions (French),Access Days Time (French),BD Blends (French),Groups With Access Code (French),Hydrogen Is Retail,Access Code,Access Detail Code,Federal Agency Code,Facility Type,CNG Dispenser Num,CNG On-Site Renewable Source,CNG Total Compression Capacity,CNG Storage Capacity,LNG On-Site Renewable Source,E85 Other Ethanol Blends,EV Pricing,EV Pricing (French),LPG Nozzle Types,Hydrogen Pressures,Hydrogen Standards,CNG Fill Type Code,CNG PSI,CNG Vehicle Class,LNG Vehicle Class,EV On-Site Renewable Source,Restricted Access,RD Blends,RD Blends (French),RD Blended with Biodiesel,RD Maximum Biodiesel Level,NPS Unit Name,CNG Station Sells Renewable Natural Gas,LNG Station Sells Renewable Natural Gas,Maximum Vehicle Class,EV Workplace Charging,Funding Sources
ELEC,VUE WESTCHESTER STATION 1,15752 WC Main St,,Midlothian,VA,23113,,888-758-4389,E,,Public,24 hours daily,,,,,,2,,,ChargePoint Network,https://www.chargepoint.com,GPS,37.515784,-77.69106,2026-06-09,197560,2026-06-09 02:22:56 UTC,,,,2021-10-09,,,,,J1772,US,,,,Public,,public,,,,,,,,,,,,,,,,,,,,false,,,,,,,,,false,
ELEC,SERVICE BACK SERVICE FRONT,1010 W Mercury Blvd,Customer parking next to service bay,Hampton,VA,23666,,888-758-4389,E,,Public,24 hours daily,,,,,,2,,,ChargePoint Network,https://www.chargepoint.com,GPS,37.044352,-76.37963,2026-06-09,197770,2026-06-09 02:22:31 UTC,,,,2021-10-15,,,,,J1772,US,,,,Public,,public,,,,,,,,,,,,,,,,,,,,false,,,,,,,,,false,
ELEC,Parc Reston Condominium,1713 Ascot Way,,Reston,VA,20190,,866-816-7584,E,,Public,24 hours daily,,,,,,2,,,EV Connect,https://www.evconnect.com,GPS,38.963398,-77.352744,2026-06-09,198019,2026-06-09 03:28:26 UTC,,,,2021-10-19,,,,,J1772,US,,,,Public,,public,,,,,,,,,,,,,,,,,,,,false,,,,,,,,,false,
ELEC,Yorktowne Center,8130 Arlington Blvd,,Falls Church,VA,22042,,877-455-3833,E,,Public,24 hours daily,,,,,,,4,,eVgo Network,https://www.evgo.com,GPS,38.8659549,-77.2252757,2026-06-09,198185,2026-06-09 00:02:08 UTC,,,,2021-07-04,,,,,CHADEMO J1772COMBO,US,,,,Public,,public,,,,,,,,,,,,,,,,,,,,false,,,,,,,,,false,
ELEC,Ashburn Village Shopping Center,44110 Ashburn Shopping Plz,,Ashburn,VA,20147,,877-455-3833,E,,Public,24 hours daily,,,,,,1,2,,eVgo Network,https://www.evgo.com,GPS,39.044952,-77.475057,2026-06-08,198663,2026-06-08 23:58:38 UTC,,,,2018-03-07,,,,,CHADEMO J1772 J1772COMBO,US,,,,Public,,public,,,,,,,,,,,,,,,,,,,,false,,,,,,,,,false,
ELEC,FRED VOLVO STATION 1,1001 noble way,"Near front entrance, close to Volvo sign",Fredericksburg,VA,22401,,888-758-4389,E,,Public,24 hours daily,,,,,,2,,,ChargePoint Network,https://www.chargepoint.com,GPS,38.31217,-77.506069,2026-06-09,199176,2026-06-09 02:24:43 UTC,,,,2021-10-27,,,,,J1772,US,,,,Public,,public,,,,,,,,,,,,,,,,,,,,false,,,,,,,,,false,
ELEC,"Walmart 3639 (Dulles, VA)",24635 Dulles Landing Dr,,Dulles,VA,20166,,833-632-2778,E,,Public,24 hours daily,,,,,,,4,,Electrify America,https://www.electrifyamerica.com,GPS,38.93505,-77.52265,2026-06-09,199182,2026-06-09 03:20:23 UTC,,,,2021-10-27,,,,,J1772COMBO,US,,,,Public,,public,,,,,,,,,,,,,,,,,,,,false,,,,,,,,,false,
ELEC,Tru by Hilton,6524 Dominion Raceway Ave,,Woodford,VA,22580,,804-606-9222,E,,Public,24 hours daily; for guest use only,,,,,,2,,,Non-Networked,,GPS,38.1364453,-77.5076236,2025-11-13,199226,2026-02-02 23:16:24 UTC,P,,,2021-10-27,,,,,J1772,US,,,,Public,,public,,,HOTEL,,,,,,,Free,,,,,,,,,,true,,,,,,,,LD,false,
ELEC,Creekside Commons Pocket Park,1 S Broad St,,Luray,VA,22835,,540-843-0770,E,,Public,24 hours daily,,,,,,1,,,Non-Networked,,200-8,38.665525,-78.459898,2025-12-12,199231,2026-02-02 23:16:24 UTC,P,,,2021-10-27,,,,,J1772,US,,,,Public,,public,,,PARK,,,,,,,Free,,,,,,,,,,false,,,,,,,,LD,false,
ELEC,Best Western,599 N Main St,,Kilmarnock,VA,22482,,804-436-1500,E,,Public,24 hours daily; for guest use only; drivers must bring their own J1772 cordset for Level 1 charging,,,,,2,1,,,Non-Networked,,200-8,37.726251,-76.389633,2025-10-13,199237,2026-02-02 23:16:24 UTC,P,,,2021-10-27,,,,,J1772 NEMA1450,US,,,,Public,,public,,,HOTEL,,,,,,,Free,,,,,,,,,,true,,,,,,,,LD,false,
ELEC,Bay Diesel & Generator Chesapeake,3736 Cook Blvd,,Chesapeake,VA,23323,,757-485-0075,E,,Public,24 hours daily,,,,,,1,,,Non-Networked,,200-9,36.784827,-76.369096,2025-12-12,199238,2026-02-02 23:16:24 UTC,P,,,2021-10-27,,,,,J1772,US,,,,Public,,public,,,HARDWARE_STORE,,,,,,,Free,,,,,,,,,,false,,,,,,,,LD,false,
ELEC,Delta Hotels by Marriott,2800 Shore Dr,,Virginia Beach,VA,23451,,757-481-9000,E,,Public,24 hours daily; for guest use only,,,,,,2,,,Non-Networked,,200-9,36.91287,-76.068129,2025-11-13,199239,2026-02-02 23:16:24 UTC,P,,,2021-10-27,,,,,J1772,US,,,,Public,,public,,,HOTEL,,,,,,,Free; parking fee,,,,,,,,,,true,,,,,,,,LD,false,
ELEC,Avid Hotels Staunton,42 Sangers Ln,,Staunton,VA,24401,,540-712-3939,E,,Public,24 hours daily; for guest use only; see front desk for access,,,,,,2,,,Non-Networked,,200-9,38.127481,-79.031861,2025-10-13,199247,2026-02-02 23:16:24 UTC,P,,,2021-10-27,,,,,J1772,US,,,,Public,,public,,,HOTEL,,,,,,,Free,,,,,,,,,,true,,,,,,,,LD,false,
ELEC,Acclaim at Belmont Bay,13875 Clear Lake Cir,,Woodbridge,VA,22191,,571-378-5721,E,,Public,24 hours daily; for resident and guest use only,,,,,,2,,,Non-Networked,,200-9,38.652064,-77.237398,2025-12-12,199248,2026-02-02 23:16:24 UTC,P,,,2021-10-27,,,,,J1772,US,,,,Public,,public,,,MULTI_UNIT_DWELLING,,,,,,,Free,,,,,,,,,,true,,,,,,,,LD,false,
ELEC,Checkered Flag Chrysler Jeep Dodge Ram,12629 Jefferson Ave,,Newport News,VA,23602,,,E,,Public,For customer use only,,,,,,2,,,Non-Networked,,200-8,37.133279,-76.516263,2025-12-12,199249,2026-02-02 23:16:24 UTC,P,,,2021-10-27,,,,,J1772,US,,,,Public,,public,,,CAR_DEALER,,,,,,,Free,,,,,,,,,,true,,,,,,,,LD,false,
ELEC,General RV Center,12500 Harley Club Dr,,Ashland,VA,23005,,804-570-2264,E,,Public,24 hours daily; for customer use only,,,,,,1,,,Non-Networked,,200-8,37.73034960868061,-77.45375979629517,2025-12-12,199251,2026-02-02 23:16:24 UTC,P,,,2021-10-27,,,,,J1772,US,,,,Public,,public,,,CAR_DEALER,,,,,,,Free,,,,,,,,,,true,,,,,,,,LD,false,
ELEC,The Farmhouse at Veritas,72 Saddleback Farm,,Afton,VA,22920,,540-456-8100,E,,Public,9am-9pm daily; for guest use only; drivers must bring their own J1772 cordset for Level 1 charging,,,,,2,,,,Non-Networked,,200-9,38.014996,-78.840875,2025-12-12,199256,2026-02-02 23:16:24 UTC,P,,,2021-10-27,,,,,NEMA1450,US,,,,Public,,public,,,B_AND_B,,,,,,,Free,,,,,,,,,,true,,,,,,,,LD,false,
ELEC,Camden Potomac Yard Parking,3535 S Ball St,,Arlington,VA,22202,,571-701-1224,E,,Public,9am-5pm daily,,,,,,2,,,Non-Networked,,200-9,38.843534,-77.050772,2025-12-12,199258,2026-02-02 23:16:24 UTC,P,,,2021-10-27,,,,,J1772,US,,,,Public,,public,,,PARKING_GARAGE,,,,,,,Free,,,,,,,,,,false,,,,,,,,LD,false,
ELEC,Enterprise Court,15100 Enterprise Ct,,Chantilly,VA,20151,,703-378-5853,E,,Public,24 hours daily,,,,,,4,,,Non-Networked,,200-9,38.907017,-77.468696,2026-01-13,199259,2026-02-02 23:16:24 UTC,P,,,2021-10-27,,,,,J1772 TESLA,US,,,,Public,,public,,,PLACE_OF_WORSHIP,,,,,,,Free,,,,,,,,,,false,,,,,,,,LD,false,
ELEC,LIBBIE MILL E1,5000 Libbie Mill E Blvd.,Located in the extension parking lot northside of Wellsmith Apt Bldg.,Richmond,VA,23230,,888-758-4389,E,,Public,24 hours daily,,,,,,2,,,ChargePoint Network,https://www.chargepoint.com,GPS,37.592368,-77.494917,2026-06-09,200459,2026-06-09 02:24:35 UTC,,,,2021-11-03,,,,,J1772,US,,,,Public,,public,,,,,,,,,,,,,,,,,,,,false,,,,,,,,,false,
ELEC,LIBBIE MILL D1,5000 Libbie Mill E Blvd.,Located in the northeast corner of the parking lot northside of Wellsmith Apt Bldg.,Richmond,VA,23230,,888-758-4389,E,,Public,24 hours daily,,,,,,2,,,ChargePoint Network,https://www.chargepoint.com,GPS,37.592174,-77.494635,2026-06-09,200460,2026-06-09 02:24:35 UTC,,,,2021-11-03,,,,,J1772,US,,,,Public,,public,,,,,,,,,,,,,,,,,,,,false,,,,,,,,,false,
ELEC,LIBBIE MILL D2,5000 Libbie Mill E Blvd.,Located in the northeast corner of the parking lot northside of Wellsmith Apt Bldg.,Richmond,VA,23230,,888-758-4389,E,,Public,24 hours daily,,,,,,2,,,ChargePoint Network,https://www.chargepoint.com,GPS,37.592174,-77.494704,2026-06-09,200461,2026-06-09 02:24:36 UTC,,,,2021-11-03,,,,,J1772,US,,,,Public,,public,,,,,,,,,,,,,,,,,,,,false,,,,,,,,,false,
ELEC,LIBBIE MILL E2,5000 Libbie Mill E Blvd.,Located in the extension parking lot northside of Wellsmith Apt Bldg.,Richmond,VA,23230,,888-758-4389,E,,Public,24 hours daily,,,,,,2,,,ChargePoint Network,https://www.chargepoint.com,GPS,37.592358,-77.494996,2026-06-09,200462,2026-06-09 02:24:36 UTC,,,,2021-11-03,,,,,J1772,US,,,,Public,,public,,,,,,,,,,,,,,,,,,,,false,,,,,,,,,false,
ELEC,ROBIOUS TUCKAHOE BRB,900 N Parham Rd,,Richmond,VA,23229,,888-758-4389,E,,Public,24 hours daily,,,,,,2,,,ChargePoint Network,https://www.chargepoint.com,GPS,37.592899,-77.56737,2026-06-09,200745,2026-06-09 02:25:04 UTC,,,,2021-11-09,,,,,J1772,US,,,,Public,,public,,,,,,,,,,,,,,,,,,,,false,,,,,,,,,false,
ELEC,Sheetz - Tesla Supercharger,1683 Berryville Pike,,Winchester,VA,22602,,877-798-3752,E,,Public,24 hours daily. Please check Tesla's online station map to see if an adapter is required at this location.,A D Debit M V,,,,,,8,,Tesla,https://www.tesla.com/supercharger,GPS,39.1882,-78.12576,2024-07-01,200861,2025-02-12 00:16:32 UTC,P,,,2021-10-21,,,,,TESLA,US,,,,Public,,public,,,GAS_STATION,,,,,,,,,,,,,,,,,false,,,,,,,,LD,false,
ELEC,VCU WBSD STATION 1,1111 W Broad St,"From Harrison Street, station is on right at top of entrance ramp.  From Shafer Street, station is on left at top of entrance ramp.",Richmond,VA,23220,,888-758-4389,E,,Public,24 hours daily,,,,,,2,,,ChargePoint Network,https://www.chargepoint.com,GPS,37.551307,-77.452121,2026-06-09,201076,2026-06-09 02:25:25 UTC,,,,2021-11-13,,,,,J1772,US,,,,Public,,public,,,,,,,,,,,,,,,,,,,,false,,,,,,,,,false,
ELEC,VCU WBSD STATION 2,1111 US-250,"From Harrison Street, station is on the right at the top of entrance ramp.  From Shafer Street, station is on left at top of entrance ramp.",Richmond,VA,23220,,888-758-4389,E,,Public,24 hours daily,,,,,,2,,,ChargePoint Network,https://www.chargepoint.com,GPS,37.551435,-77.452281,2026-06-09,201077,2026-06-09 02:25:30 UTC,,,,2021-11-13,,,,,J1772,US,,,,Public,,public,,,,,,,,,,,,,,,,,,,,false,,,,,,,,,false,
ELEC,VCU N DECK 3,601 N 10th St,3rd floor near Leigh Street elevator,Richmond,VA,23298,,888-758-4389,E,,Public,24 hours daily,,,,,,2,,,ChargePoint Network,https://www.chargepoint.com,GPS,37.543431,-77.429663,2026-06-09,201086,2026-06-09 02:25:50 UTC,,,,2021-11-13,,,,,J1772,US,,,,Public,,public,,,,,,,,,,,,,,,,,,,,false,,,,,,,,,false,
ELEC,VCU N DECK 2,601 N 10th St,3rd floor near Leigh Street elevator,Richmond,VA,23298,,888-758-4389,E,,Public,24 hours daily,,,,,,2,,,ChargePoint Network,https://www.chargepoint.com,GPS,37.543419,-77.429675,2026-06-09,201087,2026-06-09 02:25:50 UTC,,,,2021-11-13,,,,,J1772,US,,,,Public,,public,,,,,,,,,,,,,,,,,,,,false,,,,,,,,,false,
ELEC,VCU D DECK 1,601 N 10th St,"4th floor, must have D Deck VCU parking permit",Richmond,VA,23298,,888-758-4389,E,,Public,24 hours daily,,,,,,2,,,ChargePoint Network,https://www.chargepoint.com,GPS,37.5407,-77.4283,2026-06-09,201088,2026-06-09 02:25:50 UTC,,,,2021-11-13,,,,,J1772,US,,,,Public,,public,,,,,,,,,,,,,,,,,,,,false,,,,,,,,,false,
ELEC,VCU D DECK 2,515 N 13th St,"4th floor, must have D Deck VCU parking permit",Richmond,VA,23298,,888-758-4389,E,,Public,24 hours daily,,,,,,2,,,ChargePoint Network,https://www.chargepoint.com,GPS,37.54073,-77.428283,2026-06-09,201089,2026-06-09 02:25:50 UTC,,,,2021-11-13,,,,,J1772,US,,,,Public,,public,,,,,,,,,,,,,,,,,,,,false,,,,,,,,,false,
ELEC,VCU N DECK 1,601 N 10th St,3rd floor parking deck by elevator,Richmond,VA,23298,,888-758-4389,E,,Public,24 hours daily,,,,,,2,,,ChargePoint Network,https://www.chargepoint.com,GPS,37.543402,-77.429697,2026-06-09,201090,2026-06-09 02:25:51 UTC,,,,2021-11-13,,,,,J1772,US,,,,Public,,public,,,,,,,,,,,,,,,,,,,,false,,,,,,,,,false,
ELEC,MB OF MIDLO CUSTOMERPARKING,12200 Midlothian Turnpike,Near parts department on side of building,Midlothian,VA,23113,,888-758-4389,E,,Public,24 hours daily,,,,,,2,,,ChargePoint Network,https://www.chargepoint.com,GPS,37.504746,-77.624108,2026-06-09,201221,2026-06-09 02:25:11 UTC,,,,2021-11-17,,,,,J1772,US,,,,Public,,public,,,,,,,,,,,,,,,,,,,,false,,,,,,,,,false,
ELEC,EV CHARGIING SQUIRES LOT 1,217A College Ave,,Blacksburg,VA,24060,,888-758-4389,E,,Public,24 hours daily,,,,,,2,,,ChargePoint Network,https://www.chargepoint.com,GPS,37.229616,-80.416577,2026-06-09,201381,2026-06-09 02:25:35 UTC,,,,2021-11-19,,,,,J1772,US,,,,Public,,public,,,,,,,,,,,,,,,,,,,,false,,,,,,,,,false,
ELEC,EV CHARGIING SQUIRES LOT 2,217A College Ave,,Blacksburg,VA,24060,,888-758-4389,E,,Public,24 hours daily,,,,,,2,,,ChargePoint Network,https://www.chargepoint.com,GPS,37.229574,-80.416541,2026-06-09,201382,2026-06-09 02:25:35 UTC,,,,2021-11-19,,,,,J1772,US,,,,Public,,public,,,,,,,,,,,,,,,,,,,,false,,,,,,,,,false,
ELEC,EV CHARGIING SQUIRES LOT 3,217A College Ave,,Blacksburg,VA,24060,,888-758-4389,E,,Public,24 hours daily,,,,,,2,,,ChargePoint Network,https://www.chargepoint.com,GPS,37.229536,-80.416506,2026-06-09,201383,2026-06-09 02:25:35 UTC,,,,2021-11-19,,,,,J1772,US,,,,Public,,public,,,,,,,,,,,,,,,,,,,,false,,,,,,,,,false,
ELEC,Sheetz - Tesla Supercharger,10101 James Madison Highway,,Bealeton,VA,22712,,877-798-3752,E,,Public,24 hours daily. Please check Tesla's online station map to see if an adapter is required at this location.,A D Debit M V,,,,,,8,,Tesla,https://www.tesla.com/supercharger,GPS,38.61989,-77.80024,2024-07-01,201673,2025-02-12 00:16:32 UTC,P,,,2021-11-18,,,,,TESLA,US,,,,Public,,public,,,GAS_STATION,,,,,,,,,,,,,,,,,false,,,,,,,,LD,false,
ELEC,Wawa - Tesla Supercharger,101  Hillcrest Parkway,,Chesapeake,VA,23322,,877-798-3752,E,,Public,24 hours daily. Please check Tesla's online station map to see if an adapter is required at this location.,A D Debit M V,,,,,,8,,Tesla,https://www.tesla.com/supercharger,GPS,36.65782,-76.22447,2024-07-01,201928,2025-02-12 00:16:32 UTC,P,,,2021-11-26,,,,,TESLA,US,,,,Public,,public,,,GAS_STATION,,,,,,,,,,,,,,,,,false,,,,,,,,LD,false,
ELEC,THE CURRENT STATION 1,424 Hull St,"Station is located inside a paid parking garage, first 30 min are free to park.",Richmond,VA,23224,,888-758-4389,E,,Public,24 hours daily,,,,,,2,,,ChargePoint Network,https://www.chargepoint.com,GPS,37.523963,-77.437503,2026-06-09,202080,2026-06-09 02:23:01 UTC,,,,2021-12-07,,,,,J1772,US,,,,Public,,public,,,,,,,,,,,,,,,,,,,,false,,,,,,,,,false,
ELEC,THE CURRENT STATION 6,424 Hull St,,Richmond,VA,23224,,888-758-4389,E,,Public,24 hours daily,,,,,,2,,,ChargePoint Network,https://www.chargepoint.com,GPS,37.523821,-77.438108,2026-06-09,202128,2026-06-09 02:23:02 UTC,,,,2021-12-08,,,,,J1772,US,,,,Public,,public,,,,,,,,,,,,,,,,,,,,false,,,,,,,,,false,
ELEC,THE CURRENT STATION 4,424 Hull St,"Station is located inside a paid parking garage, first 30 min are free to park.",Richmond,VA,23224,,888-758-4389,E,,Public,24 hours daily,,,,,,2,,,ChargePoint Network,https://www.chargepoint.com,GPS,37.523891,-77.438097,2026-06-09,202129,2026-06-09 02:23:02 UTC,,,,2021-12-08,,,,,J1772,US,,,,Public,,public,,,,,,,,,,,,,,,,,,,,false,,,,,,,,,false,
ELEC,THE CURRENT STATION 3,424 Hull St,"Station is located inside a paid parking garage, first 30 min are free to park.",Richmond,VA,23224,,888-758-4389,E,,Public,24 hours daily,,,,,,2,,,ChargePoint Network,https://www.chargepoint.com,GPS,37.523858,-77.438074,2026-06-09,202130,2026-06-09 02:23:02 UTC,,,,2021-12-08,,,,,J1772,US,,,,Public,,public,,,,,,,,,,,,,,,,,,,,false,,,,,,,,,false,
ELEC,THE CURRENT STATION 5,424 Hull St,"Station is located inside a paid parking garage, first 30 min are free to park.",Richmond,VA,23224,,888-758-4389,E,,Public,24 hours daily,,,,,,2,,,ChargePoint Network,https://www.chargepoint.com,GPS,37.524024,-77.438234,2026-06-09,202131,2026-06-09 02:23:03 UTC,,,,2021-12-08,,,,,J1772,US,,,,Public,,public,,,,,,,,,,,,,,,,,,,,false,,,,,,,,,false,
ELEC,THE CURRENT STATION 7,424 Hull St,"Station is located inside a paid parking garage, first 30 min are free to park.",Richmond,VA,23224,,888-758-4389,E,,Public,24 hours daily,,,,,,2,,,ChargePoint Network,https://www.chargepoint.com,GPS,37.523735,-77.438157,2026-06-09,202132,2026-06-09 02:23:04 UTC,,,,2021-12-08,,,,,J1772,US,,,,Public,,public,,,,,,,,,,,,,,,,,,,,false,,,,,,,,,false,
ELEC,GEORGE MASON U RAPPAHANNOCK 2,4393 University Dr,1st level-visitor area-back wall north side stairwell,Fairfax,VA,22030,,888-758-4389,E,,Public,24 hours daily,,,,,,2,,,ChargePoint Network,https://www.chargepoint.com,GPS,38.835091,-77.306435,2026-06-09,202174,2026-06-09 01:33:18 UTC,,,,2021-12-09,,,,,J1772,US,,,,Public,,public,,,,,,,,,,,,,,,,,,,,false,,,,,,,,,false,
ELEC,THE CURRENT STATION 10,424 Hull St,"Station is located inside a paid parking garage, first 30 min are free to park.",Manchester,VA,23224,,888-758-4389,E,,Public,24 hours daily,,,,,,2,,,ChargePoint Network,https://www.chargepoint.com,GPS,37.524351,-77.437113,2026-06-09,202236,2026-06-09 02:23:03 UTC,,,,2021-12-09,,,,,J1772,US,,,,Public,,public,,,,,,,,,,,,,,,,,,,,false,,,,,,,,,false,
ELEC,THE CURRENT STATION 8,424 Hull St,"Located inside a paid parking garage, first 30 min free to park.",Richmond,VA,23224,,888-758-4389,E,,Public,24 hours daily,,,,,,2,,,ChargePoint Network,https://www.chargepoint.com,GPS,37.523871,-77.438118,2026-06-09,202237,2026-06-09 02:23:04 UTC,,,,2021-12-09,,,,,J1772,US,,,,Public,,public,,,,,,,,,,,,,,,,,,,,false,,,,,,,,,false,
ELEC,THE CURRENT STATION 11,424 Hull St,"Station is located inside a paid parking garage, first 30 min are free to park.",Richmond,VA,23224,,888-758-4389,E,,Public,24 hours daily,,,,,,2,,,ChargePoint Network,https://www.chargepoint.com,GPS,37.524133,-77.437486,2026-06-09,202238,2026-06-09 02:23:06 UTC,,,,2021-12-09,,,,,J1772,US,,,,Public,,public,,,,,,,,,,,,,,,,,,,,false,,,,,,,,,false,
ELEC,THE CURRENT STATION 9,424 Hull St,"Station is located inside a paid parking garage, first 30 min are free to park.",Richmond,VA,23224,,888-758-4389,E,,Public,24 hours daily,,,,,,2,,,ChargePoint Network,https://www.chargepoint.com,GPS,37.524707,-77.437226,2026-06-09,202239,2026-06-09 02:23:06 UTC,,,,2021-12-09,,,,,J1772,US,,,,Public,,public,,,,,,,,,,,,,,,,,,,,false,,,,,,,,,false,
ELEC,Sheetz - Tesla Supercharger,4089 S Amherst Hwy,,Madison Heights,VA,24572,,877-798-3752,E,,Public,24 hours daily. Please check Tesla's online station map to see if an adapter is required at this location.,A D Debit M V,,,,,,8,,Tesla,https://www.tesla.com/supercharger,GPS,37.46604,-79.11773,2024-07-01,202617,2025-02-12 00:16:32 UTC,P,,,2021-12-09,,,,,TESLA,US,,,,Public,,public,,,GAS_STATION,,,,,,,,,,,,,,,,,false,,,,,,,,LD,false,
ELEC,Wawa - Tesla Supercharger,10691 Davidson Place,,Manassas,VA,20109,,877-798-3752,E,,Public,24 hours daily. Please check Tesla's online station map to see if an adapter is required at this location.,A D Debit M V,,,,,,8,,Tesla,https://www.tesla.com/supercharger,GPS,38.79302,-77.51554,2024-07-01,202626,2025-02-12 00:16:32 UTC,P,,,2021-12-13,,,,,TESLA,US,,,,Public,,public,,,GAS_STATION,,,,,,,,,,,,,,,,,false,,,,,,,,LD,false,
ELEC,URICHMOND WEINSTEIN HALL,8 Richmond Way,,Richmond,VA,23173,,888-758-4389,E,,Public,24 hours daily,,,,,,2,,,ChargePoint Network,https://www.chargepoint.com,GPS,37.5779,-77.538184,2026-06-09,202867,2026-06-09 02:27:59 UTC,,,,2021-12-21,,,,,J1772,US,,,,Public,,public,,,,,,,,,,,,,,,,,,,,false,,,,,,,,,false,
ELEC,APERTURE RESTON STATION,11401 Sunset Hills Rd,,Reston,VA,20190,,888-758-4389,E,,Public,24 hours daily,,,,,,2,,,ChargePoint Network,https://www.chargepoint.com,GPS,38.950155,-77.340355,2026-06-09,202893,2026-06-09 01:22:44 UTC,,,,2021-12-22,,,,,J1772,US,,,,Public,,public,,,,,,,,,,,,,,,,,,,,false,,,,,,,,,false,
ELEC,URICHMOND WBC 1,363 College Road,Not Visible,Richmond,VA,23173,,888-758-4389,E,,Public,24 hours daily,,,,,,2,,,ChargePoint Network,https://www.chargepoint.com,GPS,37.579236,-77.539878,2026-06-09,202896,2026-06-09 02:09:23 UTC,,,,2021-12-22,,,,,J1772,US,,,,Public,,public,,,,,,,,,,,,,,,,,,,,false,,,,,,,,,false,
ELEC,URICHMOND MARYLAND HALL,110 UR Drive,Near side entrance door,Richmond,VA,23173,,888-758-4389,E,,Public,24 hours daily,,,,,,2,,,ChargePoint Network,https://www.chargepoint.com,GPS,37.576628,-77.537161,2026-06-09,202897,2026-06-09 02:19:53 UTC,,,,2021-12-22,,,,,J1772,US,,,,Public,,public,,,,,,,,,,,,,,,,,,,,false,,,,,,,,,false,
ELEC,URICHMOND HUMANITIES 2,106 Ryland Circle,,Richmond,VA,23173,,888-758-4389,E,,Public,24 hours daily,,,,,,2,,,ChargePoint Network,https://www.chargepoint.com,GPS,37.57724,-77.53668,2026-06-09,202901,2026-06-09 02:24:05 UTC,,,,2021-12-22,,,,,J1772,US,,,,Public,,public,,,,,,,,,,,,,,,,,,,,false,,,,,,,,,false,
ELEC,URICHMOND HUMANITIES 1,4 Ryland Circle,,Richmond,VA,23173,,888-758-4389,E,,Public,24 hours daily,,,,,,2,,,ChargePoint Network,https://www.chargepoint.com,GPS,37.577172,-77.536656,2026-06-09,202902,2026-06-09 02:24:05 UTC,,,,2021-12-22,,,,,J1772,US,,,,Public,,public,,,,,,,,,,,,,,,,,,,,false,,,,,,,,,false,
ELEC,MBA200 OUTSIDE SALES 3,200 South Pickett Street,,Alexandria,VA,22304,,888-758-4389,E,,Public,24 hours daily,,,,,,,1,,ChargePoint Network,https://www.chargepoint.com,GPS,38.808699,-77.122703,2026-06-09,203128,2026-06-09 02:23:49 UTC,,,,2021-12-29,,,,,J1772COMBO,US,,,,Public,,public,,,,,,,,,,,,,,,,,,,,false,,,,,,,,,false,
ELEC,GEORGE MASON U MASON GLOBAL 1,4352 Mason Pond Dr,,Fairfax,VA,22030,,888-758-4389,E,,Public,24 hours daily,,,,,,2,,,ChargePoint Network,https://www.chargepoint.com,GPS,38.829149,-77.314418,2026-06-09,203336,2026-06-09 01:44:55 UTC,,,,2021-12-31,,,,,J1772,US,,,,Public,,public,,,,,,,,,,,,,,,,,,,,false,,,,,,,,,false,
ELEC,CASEY KIA STATION 1,11999 Jefferson Ave,,Newport News,VA,23606,,888-758-4389,E,,Public,24 hours daily,,,,,,1,,,ChargePoint Network,https://www.chargepoint.com,GPS,37.096478,-76.48968,2026-06-09,204455,2026-06-09 02:28:33 UTC,,,,2022-01-07,,,,,J1772,US,,,,Public,,public,,,,,,,,,,,,,,,,,,,,false,,,,,,,,,false,
ELEC,Premier Corporate Center,3701 Pender Drive,,Fairfax,VA,22030,,888-998-2546,E,,Public,24 hours daily,,,,,,2,,,Blink Network,https://blinkcharging.com,GPS,38.8621752,-77.3310515,2026-06-09,205181,2026-06-09 01:02:48 UTC,,,,2021-09-07,,,,,J1772,US,,,,Public,,public,,,,,,,,,,"$1.50/Hr Parking Fee , $1.50/kWh Energy Fee",,,,,,,,,,false,,,,,,,,,false,
ELEC,Courthouse Tower,1515 North Courthouse Road,,Arlington,VA,22201,,888-998-2546,E,,Public,24 hours daily,,,,,,5,,,Blink Network,https://blinkcharging.com,GPS,38.8912482,-77.0831477,2026-06-09,205434,2026-06-09 01:02:51 UTC,,,,2018-03-23,,,,,J1772,US,,,,Public,,public,,,,,,,,,,FREE,,,,,,,,,,false,,,,,,,,,false,
ELEC,Patton Ave Parking,1806 Summit Ave,,Richmond,VA,23230,,804-993-2714,E,,Public - Credit card at all times,24 hours daily,A D Debit M V,,,,,4,,,Non-Networked,,GPS,37.5704625210528,-77.4677633513601,2024-12-10,205511,2025-02-12 00:16:32 UTC,P,,,2022-01-24,,,,,J1772,US,,,,Public - Carte de crédit en tout temps,,public,CREDIT_CARD_ALWAYS,,PARKING_LOT,,,,,,,,,,,,,,,,,false,,,,,,,,LD,false,
